id,SKU_ID,Base_ID,Title,Price,Description,Stock,Release_Year,Storage,Screen_Size,Color
637,637,4,"SmartCom Fusion - 64GB, 7.1"", Green",526.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,64GB,"7.1""",Green
638,638,4,"SmartCom Fusion - 64GB, 7.1"", Silver",526.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,64GB,"7.1""",Silver
639,639,4,"SmartCom Fusion - 64GB, 7.1"", Gold",526.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,64GB,"7.1""",Gold
640,640,4,"SmartCom Fusion - 64GB, 7.1"", Purple",526.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,64GB,"7.1""",Purple
641,641,4,"SmartCom Fusion - 128GB, 5.8"", Black",456.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"5.8""",Black
642,642,4,"SmartCom Fusion - 128GB, 5.8"", White",456.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"5.8""",White
643,643,4,"SmartCom Fusion - 128GB, 5.8"", Blue",456.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"5.8""",Blue
644,644,4,"SmartCom Fusion - 128GB, 5.8"", Red",456.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"5.8""",Red
645,645,4,"SmartCom Fusion - 128GB, 5.8"", Green",456.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"5.8""",Green
646,646,4,"SmartCom Fusion - 128GB, 5.8"", Silver",456.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"5.8""",Silver
647,647,4,"SmartCom Fusion - 128GB, 5.8"", Gold",456.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"5.8""",Gold
648,648,4,"SmartCom Fusion - 128GB, 5.8"", Purple",456.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"5.8""",Purple
649,649,4,"SmartCom Fusion - 128GB, 6.1"", Black",486.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.1""",Black
650,650,4,"SmartCom Fusion - 128GB, 6.1"", White",486.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.1""",White
651,651,4,"SmartCom Fusion - 128GB, 6.1"", Blue",486.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.1""",Blue
652,652,4,"SmartCom Fusion - 128GB, 6.1"", Red",486.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.1""",Red
653,653,4,"SmartCom Fusion - 128GB, 6.1"", Green",486.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.1""",Green
654,654,4,"SmartCom Fusion - 128GB, 6.1"", Silver",486.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.1""",Silver
655,655,4,"SmartCom Fusion - 128GB, 6.1"", Gold",486.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.1""",Gold
656,656,4,"SmartCom Fusion - 128GB, 6.1"", Purple",486.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.1""",Purple
657,657,4,"SmartCom Fusion - 128GB, 6.5"", Black",516.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.5""",Black
658,658,4,"SmartCom Fusion - 128GB, 6.5"", White",516.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.5""",White
659,659,4,"SmartCom Fusion - 128GB, 6.5"", Blue",516.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.5""",Blue
660,660,4,"SmartCom Fusion - 128GB, 6.5"", Red",516.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.5""",Red
661,661,4,"SmartCom Fusion - 128GB, 6.5"", Green",516.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.5""",Green
662,662,4,"SmartCom Fusion - 128GB, 6.5"", Silver",516.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.5""",Silver
663,663,4,"SmartCom Fusion - 128GB, 6.5"", Gold",516.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.5""",Gold
664,664,4,"SmartCom Fusion - 128GB, 6.5"", Purple",516.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.5""",Purple
665,665,4,"SmartCom Fusion - 128GB, 6.7"", Black",546.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.7""",Black
666,666,4,"SmartCom Fusion - 128GB, 6.7"", White",546.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.7""",White
667,667,4,"SmartCom Fusion - 128GB, 6.7"", Blue",546.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.7""",Blue
668,668,4,"SmartCom Fusion - 128GB, 6.7"", Red",546.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.7""",Red
669,669,4,"SmartCom Fusion - 128GB, 6.7"", Green",546.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.7""",Green
670,670,4,"SmartCom Fusion - 128GB, 6.7"", Silver",546.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.7""",Silver
671,671,4,"SmartCom Fusion - 128GB, 6.7"", Gold",546.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.7""",Gold
672,672,4,"SmartCom Fusion - 128GB, 6.7"", Purple",546.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"6.7""",Purple
673,673,4,"SmartCom Fusion - 128GB, 7.1"", Black",576.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"7.1""",Black
674,674,4,"SmartCom Fusion - 128GB, 7.1"", White",576.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"7.1""",White
675,675,4,"SmartCom Fusion - 128GB, 7.1"", Blue",576.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"7.1""",Blue
676,676,4,"SmartCom Fusion - 128GB, 7.1"", Red",576.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"7.1""",Red
677,677,4,"SmartCom Fusion - 128GB, 7.1"", Green",576.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"7.1""",Green
678,678,4,"SmartCom Fusion - 128GB, 7.1"", Silver",576.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"7.1""",Silver
679,679,4,"SmartCom Fusion - 128GB, 7.1"", Gold",576.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"7.1""",Gold
680,680,4,"SmartCom Fusion - 128GB, 7.1"", Purple",576.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,128GB,"7.1""",Purple
681,681,4,"SmartCom Fusion - 256GB, 5.8"", Black",506.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"5.8""",Black
682,682,4,"SmartCom Fusion - 256GB, 5.8"", White",506.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"5.8""",White
683,683,4,"SmartCom Fusion - 256GB, 5.8"", Blue",506.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"5.8""",Blue
684,684,4,"SmartCom Fusion - 256GB, 5.8"", Red",506.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"5.8""",Red
685,685,4,"SmartCom Fusion - 256GB, 5.8"", Green",506.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"5.8""",Green
686,686,4,"SmartCom Fusion - 256GB, 5.8"", Silver",506.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"5.8""",Silver
687,687,4,"SmartCom Fusion - 256GB, 5.8"", Gold",506.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"5.8""",Gold
688,688,4,"SmartCom Fusion - 256GB, 5.8"", Purple",506.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"5.8""",Purple
689,689,4,"SmartCom Fusion - 256GB, 6.1"", Black",536.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.1""",Black
690,690,4,"SmartCom Fusion - 256GB, 6.1"", White",536.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.1""",White
691,691,4,"SmartCom Fusion - 256GB, 6.1"", Blue",536.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.1""",Blue
692,692,4,"SmartCom Fusion - 256GB, 6.1"", Red",536.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.1""",Red
693,693,4,"SmartCom Fusion - 256GB, 6.1"", Green",536.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.1""",Green
694,694,4,"SmartCom Fusion - 256GB, 6.1"", Silver",536.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.1""",Silver
695,695,4,"SmartCom Fusion - 256GB, 6.1"", Gold",536.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.1""",Gold
696,696,4,"SmartCom Fusion - 256GB, 6.1"", Purple",536.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.1""",Purple
697,697,4,"SmartCom Fusion - 256GB, 6.5"", Black",566.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.5""",Black
698,698,4,"SmartCom Fusion - 256GB, 6.5"", White",566.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.5""",White
699,699,4,"SmartCom Fusion - 256GB, 6.5"", Blue",566.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.5""",Blue
700,700,4,"SmartCom Fusion - 256GB, 6.5"", Red",566.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.5""",Red
701,701,4,"SmartCom Fusion - 256GB, 6.5"", Green",566.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.5""",Green
702,702,4,"SmartCom Fusion - 256GB, 6.5"", Silver",566.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.5""",Silver
703,703,4,"SmartCom Fusion - 256GB, 6.5"", Gold",566.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.5""",Gold
704,704,4,"SmartCom Fusion - 256GB, 6.5"", Purple",566.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.5""",Purple
705,705,4,"SmartCom Fusion - 256GB, 6.7"", Black",596.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.7""",Black
706,706,4,"SmartCom Fusion - 256GB, 6.7"", White",596.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.7""",White
707,707,4,"SmartCom Fusion - 256GB, 6.7"", Blue",596.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.7""",Blue
708,708,4,"SmartCom Fusion - 256GB, 6.7"", Red",596.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.7""",Red
709,709,4,"SmartCom Fusion - 256GB, 6.7"", Green",596.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.7""",Green
710,710,4,"SmartCom Fusion - 256GB, 6.7"", Silver",596.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.7""",Silver
711,711,4,"SmartCom Fusion - 256GB, 6.7"", Gold",596.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.7""",Gold
712,712,4,"SmartCom Fusion - 256GB, 6.7"", Purple",596.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"6.7""",Purple
713,713,4,"SmartCom Fusion - 256GB, 7.1"", Black",626.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"7.1""",Black
714,714,4,"SmartCom Fusion - 256GB, 7.1"", White",626.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"7.1""",White
715,715,4,"SmartCom Fusion - 256GB, 7.1"", Blue",626.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"7.1""",Blue
716,716,4,"SmartCom Fusion - 256GB, 7.1"", Red",626.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"7.1""",Red
717,717,4,"SmartCom Fusion - 256GB, 7.1"", Green",626.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"7.1""",Green
718,718,4,"SmartCom Fusion - 256GB, 7.1"", Silver",626.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"7.1""",Silver
719,719,4,"SmartCom Fusion - 256GB, 7.1"", Gold",626.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"7.1""",Gold
720,720,4,"SmartCom Fusion - 256GB, 7.1"", Purple",626.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,256GB,"7.1""",Purple
721,721,4,"SmartCom Fusion - 512GB, 5.8"", Black",556.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"5.8""",Black
722,722,4,"SmartCom Fusion - 512GB, 5.8"", White",556.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"5.8""",White
723,723,4,"SmartCom Fusion - 512GB, 5.8"", Blue",556.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"5.8""",Blue
724,724,4,"SmartCom Fusion - 512GB, 5.8"", Red",556.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"5.8""",Red
725,725,4,"SmartCom Fusion - 512GB, 5.8"", Green",556.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"5.8""",Green
726,726,4,"SmartCom Fusion - 512GB, 5.8"", Silver",556.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"5.8""",Silver
727,727,4,"SmartCom Fusion - 512GB, 5.8"", Gold",556.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"5.8""",Gold
728,728,4,"SmartCom Fusion - 512GB, 5.8"", Purple",556.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"5.8""",Purple
729,729,4,"SmartCom Fusion - 512GB, 6.1"", Black",586.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"6.1""",Black
730,730,4,"SmartCom Fusion - 512GB, 6.1"", White",586.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"6.1""",White
731,731,4,"SmartCom Fusion - 512GB, 6.1"", Blue",586.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"6.1""",Blue
732,732,4,"SmartCom Fusion - 512GB, 6.1"", Red",586.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"6.1""",Red
733,733,4,"SmartCom Fusion - 512GB, 6.1"", Green",586.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"6.1""",Green
734,734,4,"SmartCom Fusion - 512GB, 6.1"", Silver",586.14,The ultimate mobile experience with AI-enhanced performance and battery optimization.,16,2021,512GB,"6.1""",Silver
